date,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,population,casos_100mil,mortes_100mil
2020-01-05,0,0,0,0,,215313504,0,0
2020-01-06,0,0,0,0,,215313504,0,0
2020-01-07,0,0,0,0,,215313504,0,0
2020-01-08,0,0,0,0,,215313504,0,0
2020-01-09,0,0,0,0,,215313504,0,0
2020-01-10,0,0,0,0,,215313504,0,0
2020-01-11,0,0,0,0,,215313504,0,0
2020-01-12,0,0,0,0,,215313504,0,0
2020-01-13,0,0,0,0,,215313504,0,0
2020-01-14,0,0,0,0,,215313504,0,0
2020-01-15,0,0,0,0,,215313504,0,0
2020-01-16,0,0,0,0,,215313504,0,0
2020-01-17,0,0,0,0,,215313504,0,0
2020-01-18,0,0,0,0,,215313504,0,0
2020-01-19,0,0,0,0,,215313504,0,0
2020-01-20,0,0,0,0,,215313504,0,0
2020-01-21,0,0,0,0,,215313504,0,0
2020-01-22,0,0,0,0,,215313504,0,0
2020-01-23,0,0,0,0,,215313504,0,0
2020-01-24,0,0,0,0,,215313504,0,0
2020-01-25,0,0,0,0,,215313504,0,0
2020-01-26,0,0,0,0,,215313504,0,0
2020-01-27,0,0,0,0,,215313504,0,0
2020-01-28,0,0,0,0,,215313504,0,0
2020-01-29,0,0,0,0,,215313504,0,0
2020-01-30,0,0,0,0,,215313504,0,0
2020-01-31,0,0,0,0,,215313504,0,0
2020-02-01,0,0,0,0,,215313504,0,0
2020-02-02,0,0,0,0,,215313504,0,0
2020-02-03,0,0,0,0,,215313504,0,0
2020-02-04,0,0,0,0,,215313504,0,0
2020-02-05,0,0,0,0,,215313504,0,0
2020-02-06,0,0,0,0,,215313504,0,0
2020-02-07,0,0,0,0,,215313504,0,0
2020-02-08,0,0,0,0,,215313504,0,0
2020-02-09,0,0,0,0,,215313504,0,0
2020-02-10,0,0,0,0,,215313504,0,0
2020-02-11,0,0,0,0,,215313504,0,0
2020-02-12,0,0,0,0,,215313504,0,0
2020-02-13,0,0,0,0,,215313504,0,0
2020-02-14,0,0,0,0,,215313504,0,0
2020-02-15,0,0,0,0,,215313504,0,0
2020-02-16,0,0,0,0,,215313504,0,0
2020-02-17,0,0,0,0,,215313504,0,0
2020-02-18,0,0,0,0,,215313504,0,0
2020-02-19,0,0,0,0,,215313504,0,0
2020-02-20,0,0,0,0,,215313504,0,0
2020-02-21,0,0,0,0,,215313504,0,0
2020-02-22,0,0,0,0,,215313504,0,0
2020-02-23,0,0,0,0,,215313504,0,0
2020-02-24,0,0,0,0,,215313504,0,0
2020-02-25,0,0,0,0,,215313504,0,0
2020-02-26,0,0,0,0,,215313504,0,0
2020-02-27,0,0,0,0,,215313504,0,0
2020-02-28,0,0,0,0,,215313504,0,0
2020-02-29,0,0,0,0,,215313504,0,0
2020-03-01,1,1,0,0,,215313504,0.0004644390535,0
2020-03-02,1,0,0,0,,215313504,0.0004644390535,0
2020-03-03,1,0,0,0,,215313504,0.0004644390535,0
2020-03-04,1,0,0,0,,215313504,0.0004644390535,0
2020-03-05,1,0,0,0,,215313504,0.0004644390535,0
2020-03-06,1,0,0,0,,215313504,0.0004644390535,0
2020-03-07,1,0,0,0,,215313504,0.0004644390535,0
2020-03-08,13,12,0,0,,215313504,0.006037707695,0
2020-03-09,13,0,0,0,,215313504,0.006037707695,0
2020-03-10,13,0,0,0,,215313504,0.006037707695,0
2020-03-11,13,0,0,0,,215313504,0.006037707695,0
2020-03-12,13,0,0,0,,215313504,0.006037707695,0
2020-03-13,13,0,0,0,,215313504,0.006037707695,0
2020-03-14,13,0,0,0,,215313504,0.006037707695,0
2020-03-15,84,71,0,0,,215313504,0.03901288049,0
2020-03-16,84,0,0,0,,215313504,0.03901288049,0
2020-03-17,84,0,0,0,,215313504,0.03901288049,0
2020-03-18,84,0,0,0,,215313504,0.03901288049,0
2020-03-19,84,0,0,0,,215313504,0.03901288049,0
2020-03-20,84,0,0,0,,215313504,0.03901288049,0
2020-03-21,84,0,0,0,,215313504,0.03901288049,0
2020-03-22,904,820,11,11,,215313504,0.4198529043,0.005108829588
2020-03-23,904,0,11,0,,215313504,0.4198529043,0.005108829588
2020-03-24,904,0,11,0,,215313504,0.4198529043,0.005108829588
2020-03-25,904,0,11,0,,215313504,0.4198529043,0.005108829588
2020-03-26,904,0,11,0,,215313504,0.4198529043,0.005108829588
2020-03-27,904,0,11,0,,215313504,0.4198529043,0.005108829588
2020-03-28,904,0,11,0,,215313504,0.4198529043,0.005108829588
2020-03-29,3417,2513,92,81,,215313504,1.586988246,0.04272839292
2020-03-30,3417,0,92,0,,215313504,1.586988246,0.04272839292
2020-03-31,3417,0,92,0,,215313504,1.586988246,0.04272839292
2020-04-01,3417,0,92,0,,215313504,1.586988246,0.04272839292
2020-04-02,3417,0,92,0,,215313504,1.586988246,0.04272839292
2020-04-03,3417,0,92,0,,215313504,1.586988246,0.04272839292
2020-04-04,3417,0,92,0,,215313504,1.586988246,0.04272839292
2020-04-05,9056,5639,359,267,,215313504,4.205960068,0.1667336202
2020-04-06,9056,0,359,0,,215313504,4.205960068,0.1667336202
2020-04-07,9056,0,359,0,,215313504,4.205960068,0.1667336202
2020-04-08,9056,0,359,0,,215313504,4.205960068,0.1667336202
2020-04-09,9056,0,359,0,,215313504,4.205960068,0.1667336202
2020-04-10,9056,0,359,0,,215313504,4.205960068,0.1667336202
2020-04-11,9056,0,359,0,,215313504,4.205960068,0.1667336202
2020-04-12,19638,10582,1056,697,,215313504,9.120654132,0.4904476405
2020-04-13,19638,0,1056,0,,215313504,9.120654132,0.4904476405
2020-04-14,19638,0,1056,0,,215313504,9.120654132,0.4904476405
2020-04-15,19638,0,1056,0,,215313504,9.120654132,0.4904476405
2020-04-16,19638,0,1056,0,,215313504,9.120654132,0.4904476405
2020-04-17,19638,0,1056,0,,215313504,9.120654132,0.4904476405
2020-04-18,19638,0,1056,0,,215313504,9.120654132,0.4904476405
2020-04-19,33682,14044,2141,1085,,215313504,15.6432362,0.9943640135
2020-04-20,33682,0,2141,0,,215313504,15.6432362,0.9943640135
2020-04-21,33682,0,2141,0,,215313504,15.6432362,0.9943640135
2020-04-22,33682,0,2141,0,,215313504,15.6432362,0.9943640135
2020-04-23,33682,0,2141,0,,215313504,15.6432362,0.9943640135
2020-04-24,33682,0,2141,0,,215313504,15.6432362,0.9943640135
2020-04-25,33682,0,2141,0,,215313504,15.6432362,0.9943640135
2020-04-26,52995,19313,3670,1529,,215313504,24.61294764,1.704491326
2020-04-27,52995,0,3670,0,,215313504,24.61294764,1.704491326
2020-04-28,52995,0,3670,0,,215313504,24.61294764,1.704491326
2020-04-29,52995,0,3670,0,,215313504,24.61294764,1.704491326
2020-04-30,52995,0,3670,0,,215313504,24.61294764,1.704491326
2020-05-01,52995,0,3670,0,,215313504,24.61294764,1.704491326
2020-05-02,52995,0,3670,0,,215313504,24.61294764,1.704491326
2020-05-03,91589,38594,6329,2659,,215313504,42.53750847,2.939434769
2020-05-04,91589,0,6329,0,,215313504,42.53750847,2.939434769
2020-05-05,91589,0,6329,0,,215313504,42.53750847,2.939434769
2020-05-06,91589,0,6329,0,,215313504,42.53750847,2.939434769
2020-05-07,91589,0,6329,0,,215313504,42.53750847,2.939434769
2020-05-08,91589,0,6329,0,,215313504,42.53750847,2.939434769
2020-05-09,91589,0,6329,0,,215313504,42.53750847,2.939434769
2020-05-10,145328,53739,9897,3568,,215313504,67.49599876,4.596553312
2020-05-11,145328,0,9897,0,,215313504,67.49599876,4.596553312
2020-05-12,145328,0,9897,0,,215313504,67.49599876,4.596553312
2020-05-13,145328,0,9897,0,,215313504,67.49599876,4.596553312
2020-05-14,145328,0,9897,0,,215313504,67.49599876,4.596553312
2020-05-15,145328,0,9897,0,,215313504,67.49599876,4.596553312
2020-05-16,145328,0,9897,0,,215313504,67.49599876,4.596553312
2020-05-17,218223,72895,14817,4920,,215313504,101.3512836,6.881593455
2020-05-18,218223,0,14817,0,,215313504,101.3512836,6.881593455
2020-05-19,218223,0,14817,0,,215313504,101.3512836,6.881593455
2020-05-20,218223,0,14817,0,,215313504,101.3512836,6.881593455
2020-05-21,218223,0,14817,0,,215313504,101.3512836,6.881593455
2020-05-22,218223,0,14817,0,,215313504,101.3512836,6.881593455
2020-05-23,218223,0,14817,0,,215313504,101.3512836,6.881593455
2020-05-24,330890,112667,21048,6231,,215313504,153.6782384,9.775513198
2020-05-25,330890,0,21048,0,,215313504,153.6782384,9.775513198
2020-05-26,330890,0,21048,0,,215313504,153.6782384,9.775513198
2020-05-27,330890,0,21048,0,,215313504,153.6782384,9.775513198
2020-05-28,330890,0,21048,0,,215313504,153.6782384,9.775513198
2020-05-29,330890,0,21048,0,,215313504,153.6782384,9.775513198
2020-05-30,330890,0,21048,0,,215313504,153.6782384,9.775513198
2020-05-31,465166,134276,27878,6830,,215313504,216.0412568,12.94763193
2020-06-01,465166,0,27878,0,,215313504,216.0412568,12.94763193
2020-06-02,465166,0,27878,0,,215313504,216.0412568,12.94763193
2020-06-03,465166,0,27878,0,,215313504,216.0412568,12.94763193
2020-06-04,465166,0,27878,0,,215313504,216.0412568,12.94763193
2020-06-05,465166,0,27878,0,,215313504,216.0412568,12.94763193
2020-06-06,465166,0,27878,0,,215313504,216.0412568,12.94763193
2020-06-07,645771,180605,35026,7148,,215313504,299.921272,16.26744229
2020-06-08,645771,0,35026,0,,215313504,299.921272,16.26744229
2020-06-09,645771,0,35026,0,,215313504,299.921272,16.26744229
2020-06-10,645771,0,35026,0,,215313504,299.921272,16.26744229
2020-06-11,645771,0,35026,0,,215313504,299.921272,16.26744229
2020-06-12,645771,0,35026,0,,215313504,299.921272,16.26744229
2020-06-13,645771,0,35026,0,,215313504,299.921272,16.26744229
2020-06-14,828810,183039,41828,6802,,215313504,384.9317319,19.42655673
2020-06-15,828810,0,41828,0,,215313504,384.9317319,19.42655673
2020-06-16,828810,0,41828,0,,215313504,384.9317319,19.42655673
2020-06-17,828810,0,41828,0,,215313504,384.9317319,19.42655673
2020-06-18,828810,0,41828,0,,215313504,384.9317319,19.42655673
2020-06-19,828810,0,41828,0,,215313504,384.9317319,19.42655673
2020-06-20,828810,0,41828,0,,215313504,384.9317319,19.42655673
2020-06-21,1032913,204103,48954,7126,,215313504,479.7251361,22.73614942
2020-06-22,1032913,0,48954,0,,215313504,479.7251361,22.73614942
2020-06-23,1032913,0,48954,0,,215313504,479.7251361,22.73614942
2020-06-24,1032913,0,48954,0,,215313504,479.7251361,22.73614942
2020-06-25,1032913,0,48954,0,,215313504,479.7251361,22.73614942
2020-06-26,1032913,0,48954,0,,215313504,479.7251361,22.73614942
2020-06-27,1032913,0,48954,0,,215313504,479.7251361,22.73614942
2020-06-28,1274974,242061,55961,7007,,215313504,592.1477178,25.99047387
2020-06-29,1274974,0,55961,0,,215313504,592.1477178,25.99047387
2020-06-30,1274974,0,55961,0,,215313504,592.1477178,25.99047387
2020-07-01,1274974,0,55961,0,,215313504,592.1477178,25.99047387
2020-07-02,1274974,0,55961,0,,215313504,592.1477178,25.99047387
2020-07-03,1274974,0,55961,0,,215313504,592.1477178,25.99047387
2020-07-04,1274974,0,55961,0,,215313504,592.1477178,25.99047387
2020-07-05,1539081,264107,63174,7213,,215313504,714.8093229,29.34047276
2020-07-06,1539081,0,63174,0,,215313504,714.8093229,29.34047276
2020-07-07,1539081,0,63174,0,,215313504,714.8093229,29.34047276
2020-07-08,1539081,0,63174,0,,215313504,714.8093229,29.34047276
2020-07-09,1539081,0,63174,0,,215313504,714.8093229,29.34047276
2020-07-10,1539081,0,63174,0,,215313504,714.8093229,29.34047276
2020-07-11,1539081,0,63174,0,,215313504,714.8093229,29.34047276
2020-07-12,1800827,261746,70398,7224,,215313504,836.3743874,32.69558049
2020-07-13,1800827,0,70398,0,,215313504,836.3743874,32.69558049
2020-07-14,1800827,0,70398,0,,215313504,836.3743874,32.69558049
2020-07-15,1800827,0,70398,0,,215313504,836.3743874,32.69558049
2020-07-16,1800827,0,70398,0,,215313504,836.3743874,32.69558049
2020-07-17,1800827,0,70398,0,,215313504,836.3743874,32.69558049
2020-07-18,1800827,0,70398,0,,215313504,836.3743874,32.69558049
2020-07-19,2046328,245501,77851,7453,,215313504,950.3946394,36.15704475
2020-07-20,2046328,0,77851,0,,215313504,950.3946394,36.15704475
2020-07-21,2046328,0,77851,0,,215313504,950.3946394,36.15704475
2020-07-22,2046328,0,77851,0,,215313504,950.3946394,36.15704475
2020-07-23,2046328,0,77851,0,,215313504,950.3946394,36.15704475
2020-07-24,2046328,0,77851,0,,215313504,950.3946394,36.15704475
2020-07-25,2046328,0,77851,0,,215313504,950.3946394,36.15704475
2020-07-26,2343366,297038,85238,7387,,215313504,1088.350687,39.58785604
2020-07-27,2343366,0,85238,0,,215313504,1088.350687,39.58785604
2020-07-28,2343366,0,85238,0,,215313504,1088.350687,39.58785604
2020-07-29,2343366,0,85238,0,,215313504,1088.350687,39.58785604
2020-07-30,2343366,0,85238,0,,215313504,1088.350687,39.58785604
2020-07-31,2343366,0,85238,0,,215313504,1088.350687,39.58785604
2020-08-01,2343366,0,85238,0,,215313504,1088.350687,39.58785604
2020-08-02,2662485,319119,92475,7237,,215313504,1236.562013,42.94900147
2020-08-03,2662485,0,92475,0,,215313504,1236.562013,42.94900147
2020-08-04,2662485,0,92475,0,,215313504,1236.562013,42.94900147
2020-08-05,2662485,0,92475,0,,215313504,1236.562013,42.94900147
2020-08-06,2662485,0,92475,0,,215313504,1236.562013,42.94900147
2020-08-07,2662485,0,92475,0,,215313504,1236.562013,42.94900147
2020-08-08,2662485,0,92475,0,,215313504,1236.562013,42.94900147
2020-08-09,2962442,299957,99572,7097,,215313504,1375.873758,46.24512543
2020-08-10,2962442,0,99572,0,,215313504,1375.873758,46.24512543
2020-08-11,2962442,0,99572,0,,215313504,1375.873758,46.24512543
2020-08-12,2962442,0,99572,0,,215313504,1375.873758,46.24512543
2020-08-13,2962442,0,99572,0,,215313504,1375.873758,46.24512543
2020-08-14,2962442,0,99572,0,,215313504,1375.873758,46.24512543
2020-08-15,2962442,0,99572,0,,215313504,1375.873758,46.24512543
2020-08-16,3275520,313078,106523,6951,,215313504,1521.279408,49.47344129
2020-08-17,3275520,0,106523,0,,215313504,1521.279408,49.47344129
2020-08-18,3275520,0,106523,0,,215313504,1521.279408,49.47344129
2020-08-19,3275520,0,106523,0,,215313504,1521.279408,49.47344129
2020-08-20,3275520,0,106523,0,,215313504,1521.279408,49.47344129
2020-08-21,3275520,0,106523,0,,215313504,1521.279408,49.47344129
2020-08-22,3275520,0,106523,0,,215313504,1521.279408,49.47344129
2020-08-23,3532330,256810,113358,6835,,215313504,1640.552002,52.64788222
2020-08-24,3532330,0,113358,0,,215313504,1640.552002,52.64788222
2020-08-25,3532330,0,113358,0,,215313504,1640.552002,52.64788222
2020-08-26,3532330,0,113358,0,,215313504,1640.552002,52.64788222
2020-08-27,3532330,0,113358,0,,215313504,1640.552002,52.64788222
2020-08-28,3532330,0,113358,0,,215313504,1640.552002,52.64788222
2020-08-29,3532330,0,113358,0,,215313504,1640.552002,52.64788222
2020-08-30,3804803,272473,119504,6146,,215313504,1767.099104,55.50232465
2020-08-31,3804803,0,119504,0,,215313504,1767.099104,55.50232465
2020-09-01,3804803,0,119504,0,,215313504,1767.099104,55.50232465
2020-09-02,3804803,0,119504,0,,215313504,1767.099104,55.50232465
2020-09-03,3804803,0,119504,0,,215313504,1767.099104,55.50232465
2020-09-04,3804803,0,119504,0,,215313504,1767.099104,55.50232465
2020-09-05,3804803,0,119504,0,,215313504,1767.099104,55.50232465
2020-09-06,4092832,288029,125521,6017,,215313504,1900.87102,58.29685443
2020-09-07,4092832,0,125521,0,,215313504,1900.87102,58.29685443
2020-09-08,4092832,0,125521,0,,215313504,1900.87102,58.29685443
2020-09-09,4092832,0,125521,0,,215313504,1900.87102,58.29685443
2020-09-10,4092832,0,125521,0,,215313504,1900.87102,58.29685443
2020-09-11,4092832,0,125521,0,,215313504,1900.87102,58.29685443
2020-09-12,4092832,0,125521,0,,215313504,1900.87102,58.29685443
2020-09-13,4282164,189332,130396,4875,,215313504,1988.804195,60.56099482
2020-09-14,4282164,0,130396,0,,215313504,1988.804195,60.56099482
2020-09-15,4282164,0,130396,0,,215313504,1988.804195,60.56099482
2020-09-16,4282164,0,130396,0,,215313504,1988.804195,60.56099482
2020-09-17,4282164,0,130396,0,,215313504,1988.804195,60.56099482
2020-09-18,4282164,0,130396,0,,215313504,1988.804195,60.56099482
2020-09-19,4282164,0,130396,0,,215313504,1988.804195,60.56099482
2020-09-20,4495183,213019,135793,5397,,215313504,2087.738538,63.06757239
2020-09-21,4495183,0,135793,0,,215313504,2087.738538,63.06757239
2020-09-22,4495183,0,135793,0,,215313504,2087.738538,63.06757239
2020-09-23,4495183,0,135793,0,,215313504,2087.738538,63.06757239
2020-09-24,4495183,0,135793,0,,215313504,2087.738538,63.06757239
2020-09-25,4495183,0,135793,0,,215313504,2087.738538,63.06757239
2020-09-26,4495183,0,135793,0,,215313504,2087.738538,63.06757239
2020-09-27,4689613,194430,140537,4744,,215313504,2178.039423,65.27087126
2020-09-28,4689613,0,140537,0,,215313504,2178.039423,65.27087126
2020-09-29,4689613,0,140537,0,,215313504,2178.039423,65.27087126
2020-09-30,4689613,0,140537,0,,215313504,2178.039423,65.27087126
2020-10-01,4689613,0,140537,0,,215313504,2178.039423,65.27087126
2020-10-02,4689613,0,140537,0,,215313504,2178.039423,65.27087126
2020-10-03,4689613,0,140537,0,,215313504,2178.039423,65.27087126
2020-10-04,4880523,190910,145388,4851,,215313504,2266.705483,67.52386511
2020-10-05,4880523,0,145388,0,,215313504,2266.705483,67.52386511
2020-10-06,4880523,0,145388,0,,215313504,2266.705483,67.52386511
2020-10-07,4880523,0,145388,0,,215313504,2266.705483,67.52386511
2020-10-08,4880523,0,145388,0,,215313504,2266.705483,67.52386511
2020-10-09,4880523,0,145388,0,,215313504,2266.705483,67.52386511
2020-10-10,4880523,0,145388,0,,215313504,2266.705483,67.52386511
2020-10-11,5055888,175365,149639,4251,,215313504,2348.151837,69.49819552
2020-10-12,5055888,0,149639,0,,215313504,2348.151837,69.49819552
2020-10-13,5055888,0,149639,0,,215313504,2348.151837,69.49819552
2020-10-14,5055888,0,149639,0,,215313504,2348.151837,69.49819552
2020-10-15,5055888,0,149639,0,,215313504,2348.151837,69.49819552
2020-10-16,5055888,0,149639,0,,215313504,2348.151837,69.49819552
2020-10-17,5055888,0,149639,0,,215313504,2348.151837,69.49819552
2020-10-18,5200300,144412,153214,3575,,215313504,2415.22241,71.15856514
2020-10-19,5200300,0,153214,0,,215313504,2415.22241,71.15856514
2020-10-20,5200300,0,153214,0,,215313504,2415.22241,71.15856514
2020-10-21,5200300,0,153214,0,,215313504,2415.22241,71.15856514
2020-10-22,5200300,0,153214,0,,215313504,2415.22241,71.15856514
2020-10-23,5200300,0,153214,0,,215313504,2415.22241,71.15856514
2020-10-24,5200300,0,153214,0,,215313504,2415.22241,71.15856514
2020-10-25,5353656,153356,156471,3257,,215313504,2486.446925,72.67124314
2020-10-26,5353656,0,156471,0,,215313504,2486.446925,72.67124314
2020-10-27,5353656,0,156471,0,,215313504,2486.446925,72.67124314
2020-10-28,5353656,0,156471,0,,215313504,2486.446925,72.67124314
2020-10-29,5353656,0,156471,0,,215313504,2486.446925,72.67124314
2020-10-30,5353656,0,156471,0,,215313504,2486.446925,72.67124314
2020-10-31,5353656,0,156471,0,,215313504,2486.446925,72.67124314
2020-11-01,5516658,163002,159477,3006,,215313504,2562.15142,74.06734693
2020-11-02,5516658,0,159477,0,,215313504,2562.15142,74.06734693
2020-11-03,5516658,0,159477,0,,215313504,2562.15142,74.06734693
2020-11-04,5516658,0,159477,0,,215313504,2562.15142,74.06734693
2020-11-05,5516658,0,159477,0,,215313504,2562.15142,74.06734693
2020-11-06,5516658,0,159477,0,,215313504,2562.15142,74.06734693
2020-11-07,5516658,0,159477,0,,215313504,2562.15142,74.06734693
2020-11-08,5631181,114523,162015,2538,,215313504,2615.340374,75.24609325
2020-11-09,5631181,0,162015,0,,215313504,2615.340374,75.24609325
2020-11-10,5631181,0,162015,0,,215313504,2615.340374,75.24609325
2020-11-11,5631181,0,162015,0,,215313504,2615.340374,75.24609325
2020-11-12,5631181,0,162015,0,,215313504,2615.340374,75.24609325
2020-11-13,5631181,0,162015,0,,215313504,2615.340374,75.24609325
2020-11-14,5631181,0,162015,0,,215313504,2615.340374,75.24609325
2020-11-15,5810652,179471,164737,2722,,215313504,2698.693715,76.51029635
2020-11-16,5810652,0,164737,0,,215313504,2698.693715,76.51029635
2020-11-17,5810652,0,164737,0,,215313504,2698.693715,76.51029635
2020-11-18,5810652,0,164737,0,,215313504,2698.693715,76.51029635
2020-11-19,5810652,0,164737,0,,215313504,2698.693715,76.51029635
2020-11-20,5810652,0,164737,0,,215313504,2698.693715,76.51029635
2020-11-21,5810652,0,164737,0,,215313504,2698.693715,76.51029635
2020-11-22,6020164,209512,168613,3876,,215313504,2795.99927,78.31046213
2020-11-23,6020164,0,168613,0,,215313504,2795.99927,78.31046213
2020-11-24,6020164,0,168613,0,,215313504,2795.99927,78.31046213
2020-11-25,6020164,0,168613,0,,215313504,2795.99927,78.31046213
2020-11-26,6020164,0,168613,0,,215313504,2795.99927,78.31046213
2020-11-27,6020164,0,168613,0,,215313504,2795.99927,78.31046213
2020-11-28,6020164,0,168613,0,,215313504,2795.99927,78.31046213
2020-11-29,6238350,218186,171974,3361,,215313504,2897.333369,79.87144178
2020-11-30,6238350,0,171974,0,,215313504,2897.333369,79.87144178
2020-12-01,6238350,0,171974,0,,215313504,2897.333369,79.87144178
2020-12-02,6238350,0,171974,0,,215313504,2897.333369,79.87144178
2020-12-03,6238350,0,171974,0,,215313504,2897.333369,79.87144178
2020-12-04,6238350,0,171974,0,,215313504,2897.333369,79.87144178
2020-12-05,6238350,0,171974,0,,215313504,2897.333369,79.87144178
2020-12-06,6533968,295618,175964,3990,,215313504,3034.629913,81.72455361
2020-12-07,6533968,0,175964,0,,215313504,3034.629913,81.72455361
2020-12-08,6533968,0,175964,0,,215313504,3034.629913,81.72455361
2020-12-09,6533968,0,175964,0,,215313504,3034.629913,81.72455361
2020-12-10,6533968,0,175964,0,,215313504,3034.629913,81.72455361
2020-12-11,6533968,0,175964,0,,215313504,3034.629913,81.72455361
2020-12-12,6533968,0,175964,0,,215313504,3034.629913,81.72455361
2020-12-13,6836227,302259,180437,4473,,215313504,3175.010797,83.80198949
2020-12-14,6836227,0,180437,0,,215313504,3175.010797,83.80198949
2020-12-15,6836227,0,180437,0,,215313504,3175.010797,83.80198949
2020-12-16,6836227,0,180437,0,,215313504,3175.010797,83.80198949
2020-12-17,6836227,0,180437,0,,215313504,3175.010797,83.80198949
2020-12-18,6836227,0,180437,0,,215313504,3175.010797,83.80198949
2020-12-19,6836227,0,180437,0,,215313504,3175.010797,83.80198949
2020-12-20,7162978,326751,185650,5213,,215313504,3326.766722,86.22311028
2020-12-21,7162978,0,185650,0,,215313504,3326.766722,86.22311028
2020-12-22,7162978,0,185650,0,,215313504,3326.766722,86.22311028
2020-12-23,7162978,0,185650,0,,215313504,3326.766722,86.22311028
2020-12-24,7162978,0,185650,0,,215313504,3326.766722,86.22311028
2020-12-25,7162978,0,185650,0,,215313504,3326.766722,86.22311028
2020-12-26,7162978,0,185650,0,,215313504,3326.766722,86.22311028
2020-12-27,7448560,285582,190488,4838,,215313504,3459.402156,88.47006642
2020-12-28,7448560,0,190488,0,,215313504,3459.402156,88.47006642
2020-12-29,7448560,0,190488,0,,215313504,3459.402156,88.47006642
2020-12-30,7448560,0,190488,0,,215313504,3459.402156,88.47006642
2020-12-31,7448560,0,190488,0,,215313504,3459.402156,88.47006642
2021-01-01,7448560,0,190488,0,,215313504,3459.402156,88.47006642
2021-01-02,7448560,0,190488,0,,215313504,3459.402156,88.47006642
2021-01-03,7700578,252018,195411,4923,,215313504,3576.449158,90.75649988
2021-01-04,7700578,0,195411,0,,215313504,3576.449158,90.75649988
2021-01-05,7700578,0,195411,0,,215313504,3576.449158,90.75649988
2021-01-06,7700578,0,195411,0,,215313504,3576.449158,90.75649988
2021-01-07,7700578,0,195411,0,,215313504,3576.449158,90.75649988
2021-01-08,7700578,0,195411,0,,215313504,3576.449158,90.75649988
2021-01-09,7700578,0,195411,0,,215313504,3576.449158,90.75649988
2021-01-10,8013708,313130,201460,6049,,215313504,3721.878958,93.56589171
2021-01-11,8013708,0,201460,0,,215313504,3721.878958,93.56589171
2021-01-12,8013708,0,201460,0,,215313504,3721.878958,93.56589171
2021-01-13,8013708,0,201460,0,,215313504,3721.878958,93.56589171
2021-01-14,8013708,0,201460,0,,215313504,3721.878958,93.56589171
2021-01-15,8013708,0,201460,0,,215313504,3721.878958,93.56589171
2021-01-16,8013708,0,201460,0,,215313504,3721.878958,93.56589171
2021-01-17,8393492,379784,208246,6786,112,215313504,3898.26548,96.71757513
2021-01-18,8393492,0,208246,0,1109,215313504,3898.26548,96.71757513
2021-01-19,8393492,0,208246,0,13527,215313504,3898.26548,96.71757513
2021-01-20,8393492,0,208246,0,105824,215313504,3898.26548,96.71757513
2021-01-21,8393492,0,208246,0,193699,215313504,3898.26548,96.71757513
2021-01-22,8393492,0,208246,0,462269,215313504,3898.26548,96.71757513
2021-01-23,8393492,0,208246,0,573268,215313504,3898.26548,96.71757513
2021-01-24,8753920,360428,215243,6997,613954,215313504,4065.662319,99.96725519
2021-01-25,8753920,0,215243,0,801759,215313504,4065.662319,99.96725519
2021-01-26,8753920,0,215243,0,1045746,215313504,4065.662319,99.96725519
2021-01-27,8753920,0,215243,0,1327546,215313504,4065.662319,99.96725519
2021-01-28,8753920,0,215243,0,1563098,215313504,4065.662319,99.96725519
2021-01-29,8753920,0,215243,0,1923813,215313504,4065.662319,99.96725519
2021-01-30,8753920,0,215243,0,2046523,215313504,4065.662319,99.96725519
2021-01-31,9118513,364593,222666,7423,2084119,215313504,4234.993547,103.4147863
2021-02-01,9118513,0,222666,0,2292551,215313504,4234.993547,103.4147863
2021-02-02,9118513,0,222666,0,2521704,215313504,4234.993547,103.4147863
2021-02-03,9118513,0,222666,0,2802134,215313504,4234.993547,103.4147863
2021-02-04,9118513,0,222666,0,3074906,215313504,4234.993547,103.4147863
2021-02-05,9118513,0,222666,0,3399421,215313504,4234.993547,103.4147863
2021-02-06,9118513,0,222666,0,3534004,215313504,4234.993547,103.4147863
2021-02-07,9447165,328652,230034,7368,3579850,215313504,4387.632371,106.8367732
2021-02-08,9447165,0,230034,0,3786591,215313504,4387.632371,106.8367732
2021-02-09,9447165,0,230034,0,4069677,215313504,4387.632371,106.8367732
2021-02-10,9447165,0,230034,0,4326075,215313504,4387.632371,106.8367732
2021-02-11,9447165,0,230034,0,4586270,215313504,4387.632371,106.8367732
2021-02-12,9447165,0,230034,0,4946738,215313504,4387.632371,106.8367732
2021-02-13,9447165,0,230034,0,5042713,215313504,4387.632371,106.8367732
2021-02-14,9765455,318290,237489,7455,5076110,215313504,4535.458677,110.2991664
2021-02-15,9765455,0,237489,0,5324317,215313504,4535.458677,110.2991664
2021-02-16,9765455,0,237489,0,5326007,215313504,4535.458677,110.2991664
2021-02-17,9765455,0,237489,0,5482925,215313504,4535.458677,110.2991664
2021-02-18,9765455,0,237489,0,5640483,215313504,4535.458677,110.2991664
2021-02-19,9765455,0,237489,0,5756361,215313504,4535.458677,110.2991664
2021-02-20,9765455,0,237489,0,5817908,215313504,4535.458677,110.2991664
2021-02-21,10081676,316221,244765,7276,5857080,215313504,4682.324059,113.6784249
2021-02-22,10081676,0,244765,0,6002873,215313504,4682.324059,113.6784249
2021-02-23,10081676,0,244765,0,6116082,215313504,4682.324059,113.6784249
